# pending.tsv 甄别结果（由 classify-pending.ps1 生成）
# 列：line<TAB>scope<TAB>file<TAB>source<TAB>verdict<TAB>reason<TAB>hint
300	rust	apps/desktop/src-tauri/src/commands.rs	file is larger than 5 MB — open it in an external editor	translate	新译	
301	rust	apps/desktop/src-tauri/src/commands.rs	file is not valid UTF-8 text	translate	新译	
302	rust	apps/desktop/src-tauri/src/core/accounts.rs	acct:{host}:{username}	skip	纯占位符/模板变量	
303	rust	apps/desktop/src-tauri/src/core/accounts.rs	config dir not initialized	translate	新译	
304	rust	apps/desktop/src-tauri/src/core/accounts.rs	could not store token in keychain: {e}	translate	新译	
305	rust	apps/desktop/src-tauri/src/core/accounts.rs	gitlab.example.com:8443	skip	协议常量/MIME/host	
306	rust	apps/desktop/src-tauri/src/core/accounts.rs	host, username and token are all required	translate	新译	
307	rust	apps/desktop/src-tauri/src/core/accounts.rs	keychain unavailable: {e}	translate	新译	
308	rust	apps/desktop/src-tauri/src/core/ai_keys.rs	ai:{provider}	skip	纯占位符/模板变量	
309	rust	apps/desktop/src-tauri/src/core/ai_keys.rs	could not store key in keychain: {e}	translate	新译	
310	rust	apps/desktop/src-tauri/src/core/ai_keys.rs	keychain unavailable: {e}	translate	新译	
311	rust	apps/desktop/src-tauri/src/core/ai_keys.rs	provider is required	translate	新译	
312	rust	apps/desktop/src-tauri/src/core/branch.rs	; {n} more commits are waiting	translate	新译	
313	rust	apps/desktop/src-tauri/src/core/branch.rs	; 1 more commit is waiting	translate	新译	
314	rust	apps/desktop/src-tauri/src/core/branch.rs	'{}' is a merge commit — interactive rebase across merges isn't supported	translate	新译	
315	rust	apps/desktop/src-tauri/src/core/branch.rs	'{}' would conflict at this position — reorder or drop it (nothing was changed)	translate	新译	
316	rust	apps/desktop/src-tauri/src/core/branch.rs	'{branch}' is already checked out in the worktree at {location}. Switch to that worktree to work on it, or check out a different branch here.	translate	新译	
317	rust	apps/desktop/src-tauri/src/core/branch.rs	(cherry picked from commit 	skip	git 原始输出/自动提交消息/trailer	
318	rust	apps/desktop/src-tauri/src/core/branch.rs	(cherry picked from commit {oid})\n	skip	git 原始输出/自动提交消息/trailer	
319	rust	apps/desktop/src-tauri/src/core/branch.rs	Already up to date with {branch}	translate	新译	
320	rust	apps/desktop/src-tauri/src/core/branch.rs	cannot branch: repository has no commits	translate	新译	
321	rust	apps/desktop/src-tauri/src/core/branch.rs	Conflicts are still unresolved.	translate	新译	
322	rust	apps/desktop/src-tauri/src/core/branch.rs	Merge branch '{branch}' into {into}	skip	git 原始输出/自动提交消息/trailer	
323	rust	apps/desktop/src-tauri/src/core/branch.rs	Merge of {branch} has conflicts to resolve	translate	新译	
324	rust	apps/desktop/src-tauri/src/core/branch.rs	Merged {branch}	translate	新译	
325	rust	apps/desktop/src-tauri/src/core/branch.rs	Rebase complete	translate	新译	
326	rust	apps/desktop/src-tauri/src/core/branch.rs	Rebase paused on conflicts. Resolve them, then continue.	translate	新译	
327	rust	apps/desktop/src-tauri/src/core/branch.rs	Rebased onto {upstream}	translate	新译	
328	rust	apps/desktop/src-tauri/src/core/branch.rs	the rebase plan lists a commit twice	translate	新译	
329	rust	apps/desktop/src-tauri/src/core/branch.rs	unknown reset mode: {mode}	translate	新译	
330	rust	apps/desktop/src-tauri/src/core/commit.rs	Git identity is not configured. Set user.name and user.email in Settings.	translate	新译	
331	rust	apps/desktop/src-tauri/src/core/commit.rs	nothing to amend: repository has no commits	translate	新译	
332	rust	apps/desktop/src-tauri/src/core/commit.rs	Revert \"{summary}\"\n\nThis reverts commit {full_oid}.	skip	git 原始输出/自动提交消息/trailer	
333	rust	apps/desktop/src-tauri/src/core/commit.rs	Revert has conflicts to resolve	skip	git 原始输出/自动提交消息/trailer	
334	rust	apps/desktop/src-tauri/src/core/commit.rs	Reverted {}	translate	新译	
335	rust	apps/desktop/src-tauri/src/core/conflict.rs	bare repository	translate	新译	
336	rust	apps/desktop/src-tauri/src/core/diff.rs	\ No newline at end of file	skip	git 原始输出/自动提交消息/trailer	
337	rust	apps/desktop/src-tauri/src/core/diff.rs	delta out of range	translate	新译	
338	rust	apps/desktop/src-tauri/src/core/history.rs	{} {}	skip	纯占位符/模板变量	
339	rust	apps/desktop/src-tauri/src/core/history.rs	{} {} {}	skip	纯占位符/模板变量	
340	rust	apps/desktop/src-tauri/src/core/misc.rs	cannot tag: repository has no commits	translate	新译	
341	rust	apps/desktop/src-tauri/src/core/remote.rs	 (forced)	translate	新译	
342	rust	apps/desktop/src-tauri/src/core/remote.rs	'{local_branch}' is not a valid branch name	translate	新译	
343	rust	apps/desktop/src-tauri/src/core/remote.rs	{}_{suffix}	skip	纯占位符/模板变量	
344	rust	apps/desktop/src-tauri/src/core/remote.rs	{branch_name} has diverged from {upstream_name} — check it out to merge	skip	纯占位符/模板变量	
345	rust	apps/desktop/src-tauri/src/core/remote.rs	{branch_name} is ahead of {upstream_name} — nothing to pull	skip	纯占位符/模板变量	
346	rust	apps/desktop/src-tauri/src/core/remote.rs	{branch_name} is already up to date	skip	纯占位符/模板变量	
347	rust	apps/desktop/src-tauri/src/core/remote.rs	{remote_name}/{branch_name}	skip	路径/标识符/键名/CSS 类	
348	rust	apps/desktop/src-tauri/src/core/remote.rs	{remote_name}/{local_branch}	skip	路径/标识符/键名/CSS 类	
349	rust	apps/desktop/src-tauri/src/core/remote.rs	{username}	skip	纯占位符/模板变量	
350	rust	apps/desktop/src-tauri/src/core/remote.rs	+{source_ref}:{PR_HEAD_TMP_REF}	skip	纯占位符/模板变量	
351	rust	apps/desktop/src-tauri/src/core/remote.rs	a>() -> RemoteCallbacks<	skip	代码片段/模板残留	
352	rust	apps/desktop/src-tauri/src/core/remote.rs	branch {branch_name} has no upstream	translate	新译	
353	rust	apps/desktop/src-tauri/src/core/remote.rs	branch {branch_name} has no upstream to pull from	translate	新译	
354	rust	apps/desktop/src-tauri/src/core/remote.rs	branch has no target	translate	新译	
355	rust	apps/desktop/src-tauri/src/core/remote.rs	choose a path for the key	translate	新译	
356	rust	apps/desktop/src-tauri/src/core/remote.rs	could not write to git credential	translate	新译	
357	rust	apps/desktop/src-tauri/src/core/remote.rs	Fetched {remote_name}	translate	新译	
358	rust	apps/desktop/src-tauri/src/core/remote.rs	git credential fill	skip	CLI 命令/脚本片段/配置项	
359	rust	apps/desktop/src-tauri/src/core/remote.rs	HEAD is detached; cannot pull	translate	新译	
360	rust	apps/desktop/src-tauri/src/core/remote.rs	HEAD is detached; cannot push	translate	新译	
361	rust	apps/desktop/src-tauri/src/core/remote.rs	invalid upstream name	translate	新译	
362	rust	apps/desktop/src-tauri/src/core/remote.rs	nonsense,=user,host=, GitHub.com=Dara 	skip	演示/示例/测试数据	
363	rust	apps/desktop/src-tauri/src/core/remote.rs	protocol=https\nhost={host}\nusername={username}\npassword={password}\n\n	skip	纯占位符/模板变量	
364	rust	apps/desktop/src-tauri/src/core/remote.rs	pull request checkout	translate	新译	
365	rust	apps/desktop/src-tauri/src/core/remote.rs	Pushed tag {tag} to {remote_name}	translate	新译	
366	rust	apps/desktop/src-tauri/src/core/remote.rs	upstream has no target	translate	新译	
367	rust	apps/desktop/src-tauri/src/core/remote.rs	url={url}\n	skip	纯占位符/模板变量	
368	rust	apps/desktop/src-tauri/src/core/remote.rs	username={user}\n	skip	纯占位符/模板变量	
369	rust	apps/desktop/src-tauri/src/core/repo.rs	{name}:{target}	skip	纯占位符/模板变量	
370	rust	apps/desktop/src-tauri/src/core/repo.rs	HEAD:{}:{}	skip	纯占位符/模板变量	
371	rust	apps/desktop/src-tauri/src/core/repo.rs	HEAD:unborn	skip	纯占位符/模板变量	
372	rust	apps/desktop/src-tauri/src/core/sign.rs	.ssh/id_ed25519.pub	skip	路径/标识符/键名/CSS 类	
373	rust	apps/desktop/src-tauri/src/core/sign.rs	[GNUPG:] SIG_CREATED	skip	纯占位符/模板变量	
374	rust	apps/desktop/src-tauri/src/core/sign.rs	{} <{}>	skip	纯占位符/模板变量	
375	rust	apps/desktop/src-tauri/src/core/sign.rs	{} could not sign the commit ({e}). {SSH_AGENT_HINT}	skip	纯占位符/模板变量	
376	rust	apps/desktop/src-tauri/src/core/sign.rs	{} refused to sign the commit: {}. {SSH_AGENT_HINT}	skip	纯占位符/模板变量	
377	rust	apps/desktop/src-tauri/src/core/sign.rs	{literal}\n	skip	纯占位符/模板变量	
378	rust	apps/desktop/src-tauri/src/core/sign.rs	commit content is not valid UTF-8	translate	新译	
379	rust	apps/desktop/src-tauri/src/core/sign.rs	commit: {}	skip	纯占位符/模板变量	
380	rust	apps/desktop/src-tauri/src/core/sign.rs	Test User	skip	演示/示例/测试数据	
381	rust	apps/desktop/src-tauri/src/core/stage.rs	{file_header}@@ -{start},{old_count} +{start},{new_count} @@\n{body}	skip	纯占位符/模板变量	
382	rust	apps/desktop/src-tauri/src/core/stage.rs	{header}{hunk}	skip	代码片段/模板残留	
383	rust	apps/desktop/src-tauri/src/core/stage.rs	\\ No newline at end of file\n	skip	git 原始输出/自动提交消息/trailer	
384	rust	apps/desktop/src-tauri/src/core/stage.rs	a>(repo: &	skip	代码片段/模板残留	
385	rust	apps/desktop/src-tauri/src/core/stage.rs	bare repository	translate	新译	
386	rust	apps/desktop/src-tauri/src/core/stage.rs	hunk {hunk_index} not found	translate	新译	
387	rust	apps/desktop/src-tauri/src/core/stage.rs	no textual diff for this file	translate	新译	
388	rust	apps/desktop/src-tauri/src/core/worktree.rs	'{branch}' is not a valid branch name	translate	新译	
389	rust	apps/desktop/src-tauri/src/core/worktree.rs	'{local_name}' is already checked out in {location}. Open that worktree instead, or pick another branch.	translate	新译	
390	rust	apps/desktop/src-tauri/src/core/worktree.rs	{} already exists — pick a folder that does not exist yet	skip	纯占位符/模板变量	
391	rust	apps/desktop/src-tauri/src/core/worktree.rs	{base}-{i}	skip	纯占位符/模板变量	
392	rust	apps/desktop/src-tauri/src/core/worktree.rs	bare repositories have no working tree	translate	新译	
393	rust	apps/desktop/src-tauri/src/core/worktree.rs	branch '{branch}' does not exist	translate	新译	
394	rust	apps/desktop/src-tauri/src/core/worktree.rs	choose a branch for the new worktree	translate	新译	
395	rust	apps/desktop/src-tauri/src/core/worktree.rs	choose a folder for the new worktree	translate	新译	
396	rust	apps/desktop/src-tauri/src/core/worktree.rs	ref: 	skip	纯占位符/模板变量	
397	rust	apps/desktop/src-tauri/src/core/worktree.rs	worktree '{name}' not found	translate	新译	
398	rust	apps/desktop/src-tauri/src/core/worktree.rs	worktree:{name}:{}:{}:{}	skip	纯占位符/模板变量	
399	rust	apps/desktop/src-tauri/src/error.rs	class=Http	skip	路径/标识符/键名/CSS 类	
400	rust	apps/desktop/src-tauri/src/error.rs	no file	translate	新译	
401	rust	apps/desktop/src-tauri/src/error.rs	plan limit	translate	新译	
402	rust	apps/desktop/src-tauri/src/error.rs	reference not found	translate	新译	
403	rust	apps/desktop/src-tauri/src/error.rs	Settings → Authentication	translate	新译	
404	rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 	translate	新译	
405	rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 401	translate	新译	
406	rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 402	translate	新译	
407	rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 403; class=Http (34)	translate	新译	
408	rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 500	translate	新译	
409	rust	apps/desktop/src-tauri/src/forge.rs	{email}:{token}	skip	纯占位符/模板变量	
410	rust	apps/desktop/src-tauri/src/forge.rs	2022-11-28	skip	日期常量	
411	rust	apps/desktop/src-tauri/src/forge.rs	api.{host}	skip	纯占位符/模板变量	
412	rust	apps/desktop/src-tauri/src/forge.rs	application/vnd.github+json	skip	路径/标识符/键名/CSS 类	
413	rust	apps/desktop/src-tauri/src/forge.rs	Basic {basic}	skip	纯占位符/模板变量	
414	rust	apps/desktop/src-tauri/src/forge.rs	Bearer {token}	skip	纯占位符/模板变量	
415	rust	apps/desktop/src-tauri/src/forge.rs	Bearer tok	skip	纯占位符/模板变量	
416	rust	apps/desktop/src-tauri/src/forge.rs	forge request to {url_host} does not match the remote host {host}	translate	新译	
417	rust	apps/desktop/src-tauri/src/forge.rs	forge requests need an absolute http(s) URL	translate	新译	
418	rust	apps/desktop/src-tauri/src/forge.rs	github.corp.dev:8443	skip	协议常量/MIME/host	
419	rust	apps/desktop/src-tauri/src/forge.rs	no connected {host} account — connect one in Settings → Authentication	translate	新译	
420	rust	apps/desktop/src-tauri/src/forge.rs	unsupported hosting provider '{other}'	translate	新译	
421	rust	apps/desktop/src-tauri/src/http.rs	failed to read response: {e}	translate	新译	
422	rust	apps/desktop/src-tauri/src/http.rs	only http(s) URLs are allowed	translate	新译	
423	rust	apps/desktop/src-tauri/src/http.rs	request failed: {e}	translate	新译	
424	rust	apps/desktop/src-tauri/src/http.rs	unsupported method {other}	translate	新译	
425	rust	apps/desktop/src-tauri/src/lib.rs	error while running AngKorGit	translate	新译	
426	rust	apps/desktop/src-tauri/src/proc.rs	Command::new(	skip	代码片段/模板残留	
427	rust	apps/desktop/src-tauri/src/proc.rs	read source	translate	新译	
428	rust	apps/desktop/src-tauri/src/proc.rs	read src dir	translate	新译	
429	rust	apps/desktop/src-tauri/src/proc.rs	spawn without proc::hidden (flashes a console window on Windows): {}	translate	新译	
430	rust	apps/desktop/src-tauri/src/terminal.rs	failed to clone pty reader: {e}	translate	新译	
431	rust	apps/desktop/src-tauri/src/terminal.rs	failed to open pty: {e}	translate	新译	
432	rust	apps/desktop/src-tauri/src/terminal.rs	failed to spawn shell: {e}	translate	新译	
433	rust	apps/desktop/src-tauri/src/terminal.rs	failed to take pty writer: {e}	translate	新译	
434	rust	apps/desktop/src-tauri/src/terminal.rs	resize failed: {e}	translate	新译	
435	rust	apps/desktop/src-tauri/src/terminal.rs	terminal session not found	translate	新译	
436	rust	apps/desktop/src-tauri/src/watcher.rs	could not create watcher: {e}	translate	新译	
437	rust	apps/desktop/src-tauri/src/watcher.rs	could not watch {path}: {e}	translate	新译	
438	rust	apps/desktop/src-tauri/src/watcher.rs	worktrees/	skip	路径/标识符/键名/CSS 类	
439	ui	apps/desktop/src/app/App.tsx	mod+shift+=	skip	快捷键键名序列	
440	ui	apps/desktop/src/components/CommandPalette.tsx	 : ''}	skip	代码片段/模板残留	
441	ui	apps/desktop/src/components/RepoTabs.tsx	Open a repository	translate	新译	
442	ui	apps/desktop/src/components/Toolbar.tsx	 : ''}	skip	代码片段/模板残留	
443	ui	apps/desktop/src/components/Toolbar.tsx	 · worktree	translate	新译	
444	ui	apps/desktop/src/components/Toolbar.tsx	block truncate	skip	路径/标识符/键名/CSS 类	
445	ui	apps/desktop/src/core/ipc.ts	__TAURI_INTERNALS__	skip	路径/标识符/键名/CSS 类	
446	ui	apps/desktop/src/core/ipc.ts	--- demo staged patch ---	skip	演示/示例/测试数据	
447	ui	apps/desktop/src/core/ipc.ts	Already up to date (demo)	skip	演示/示例/测试数据	
448	ui	apps/desktop/src/core/ipc.ts	Demo User	skip	演示/示例/测试数据	
449	ui	apps/desktop/src/core/ipc.ts	Rebase complete (demo)	skip	演示/示例/测试数据	
450	ui	apps/desktop/src/core/ipc.ts	Reverted (demo)	skip	演示/示例/测试数据	
451	ui	apps/desktop/src/core/ipc.ts	src/app/App.tsx	skip	路径/标识符/键名/CSS 类	
452	ui	apps/desktop/src/core/ipc.ts	src/features/graph/drawGraph.ts	skip	路径/标识符/键名/CSS 类	
453	ui	apps/desktop/src/core/ipc.ts	src/graph/layout.ts	skip	路径/标识符/键名/CSS 类	
454	ui	apps/desktop/src/core/ipc.ts	src/main.ts	skip	路径/标识符/键名/CSS 类	
455	ui	apps/desktop/src/core/ipc.ts	vendor/libfoo	skip	路径/标识符/键名/CSS 类	
456	ui	apps/desktop/src/features/commit/draftStore.ts	zustand/middleware	skip	路径/标识符/键名/CSS 类	
457	ui	apps/desktop/src/features/conflicts/ConflictResolver.tsx	Discard manual edits and rebuild from the checkboxes	translate	新译	
458	ui	apps/desktop/src/features/conflicts/ConflictResolver.tsx	Edit output by hand	translate	新译	
459	ui	apps/desktop/src/features/conflicts/ConflictResolver.tsx	Edit the output by hand	translate	新译	
460	ui	apps/desktop/src/features/conflicts/ConflictResolver.tsx	Pick lines from A and B — click any result to edit it by hand	translate	新译	
461	ui	apps/desktop/src/features/conflicts/ConflictResolver.tsx	Reset manual edits	translate	新译	
462	ui	apps/desktop/src/features/diff/DiffMinimap.tsx	Change overview — click to jump, drag to scroll	translate	新译	
463	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Discard line	translate	新译	
464	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Discard this line?	translate	新译	
465	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Hunk operation	translate	新译	
466	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Next change	translate	新译	
467	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Next file	translate	新译	
468	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Previous change	translate	新译	
469	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Previous file	translate	新译	
470	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Stage line	translate	新译	
471	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Unstage line	translate	新译	
472	ui	apps/desktop/src/features/diff/DiffPanel.tsx	Wrapping is off for large files to keep scrolling smooth	translate	新译	
473	ui	apps/desktop/src/features/diff/diffSearch.tsx	Close search	translate	新译	
474	ui	apps/desktop/src/features/diff/diffSearch.tsx	Find in diff…	translate	新译	
475	ui	apps/desktop/src/features/diff/diffSearch.tsx	Match case	translate	新译	
476	ui	apps/desktop/src/features/diff/diffSearch.tsx	Next match	translate	新译	
477	ui	apps/desktop/src/features/diff/diffSearch.tsx	Next match (↩)	translate	新译	
478	ui	apps/desktop/src/features/diff/diffSearch.tsx	No results	translate	新译	
479	ui	apps/desktop/src/features/diff/diffSearch.tsx	Previous match	translate	新译	
480	ui	apps/desktop/src/features/diff/diffSearch.tsx	Previous match (⇧↩)	translate	新译	
481	ui	apps/desktop/src/features/diff/DiffViewer.tsx	image/svg+xml	skip	路径/标识符/键名/CSS 类	
482	ui	apps/desktop/src/features/diff/DiffViewer.tsx	New version	translate	新译	
483	ui	apps/desktop/src/features/diff/DiffViewer.tsx	Previous version	translate	新译	
484	ui	apps/desktop/src/features/editor/EditorPanel.tsx	Close editor	translate	新译	
485	ui	apps/desktop/src/features/editor/EditorPanel.tsx	Close without saving	translate	新译	
486	ui	apps/desktop/src/features/editor/EditorPanel.tsx	Discard unsaved changes?	translate	新译	
487	ui	apps/desktop/src/features/editor/EditorPanel.tsx	This file has unsaved edits. Close without saving?	translate	新译	
488	ui	apps/desktop/src/features/forge/CreatePrDialog.tsx	 : ''}	skip	代码片段/模板残留	
489	ui	apps/desktop/src/features/forge/store.ts	request failed	translate	新译	
490	ui	apps/desktop/src/features/graph/CommitGraph.tsx	Commit history	translate	新译	
491	ui	apps/desktop/src/features/graph/GraphRow.tsx	HEAD is detached at this commit	translate	新译	
492	ui	apps/desktop/src/features/graph/InteractiveRebaseDialog.tsx	Drag to reorder	translate	新译	
493	ui	apps/desktop/src/features/graph/InteractiveRebaseDialog.tsx	interactive rebase	translate	复用 dict 已有译文（扩展 scope）	dict:ui,e2e:交互式变基
494	ui	apps/desktop/src/features/graph/InteractiveRebaseDialog.tsx	Rebase plan	translate	新译	
495	ui	apps/desktop/src/features/graph/WipRow.tsx	3 2.5	skip	代码片段/模板残留	
496	ui	apps/desktop/src/features/hello/HelloPanel.ts	Some brand new untranslated phrase from upstream	skip	文件不存在于上游 HEAD（过期待译行）	
497	ui	apps/desktop/src/features/history/FileHistoryPanel.tsx	Show older changes	translate	新译	
498	ui	apps/desktop/src/features/history/undoStore.ts	nothing to reset to	translate	新译	
499	ui	apps/desktop/src/features/inspector/CommitDetails.tsx	).join('\n')}	skip	代码片段/模板残留	
500	ui	apps/desktop/src/features/inspector/Inspector.tsx	Flat list	translate	新译	
501	ui	apps/desktop/src/features/repository/CloneDialog.tsx	Browse destination	translate	新译	
502	ui	apps/desktop/src/features/repository/CloneDialog.tsx	Choose destination folder	translate	新译	
503	ui	apps/desktop/src/features/repository/CloneDialog.tsx	Connecting…	translate	新译	
504	ui	apps/desktop/src/features/repository/CloneDialog.tsx	Destination folder	translate	新译	
505	ui	apps/desktop/src/features/repository/CloneDialog.tsx	Repository cloned	translate	新译	
506	ui	apps/desktop/src/features/repository/RepoDialogs.tsx	At the current HEAD	translate	新译	
507	ui	apps/desktop/src/features/repository/RepoDialogs.tsx	each new message	translate	新译	
508	ui	apps/desktop/src/features/repository/RepoDialogs.tsx	From the current HEAD	translate	新译	
509	ui	apps/desktop/src/features/repository/RepoDialogs.tsx	Stash message (optional)	translate	新译	
510	ui	apps/desktop/src/features/repository/RepoDialogs.tsx	Tag message (optional)	translate	新译	
511	ui	apps/desktop/src/features/repository/RepoDialogs.tsx	the new message	translate	新译	
512	ui	apps/desktop/src/features/repository/RepositoryPage.tsx	mod+shift+z	skip	快捷键键名序列	
513	ui	apps/desktop/src/features/repository/WelcomePage.tsx	Open a folder that already has a .git directory, or clone one from a URL. Everything you open shows up here.	translate	新译	
514	ui	apps/desktop/src/features/repository/WelcomePage.tsx	This folder no longer exists. Remove it from recents or open it from its new location.	translate	新译	
515	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Add account	translate	新译	
516	ui	apps/desktop/src/features/settings/AccountsTab.tsx	API token with read:repository:bitbucket + write:repository:bitbucket scopes	translate	新译	
517	ui	apps/desktop/src/features/settings/AccountsTab.tsx	application/vnd.github+json	skip	路径/标识符/键名/CSS 类	
518	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Atlassian account email	translate	新译	
519	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Atlassian account email (your Bitbucket username is detected)	translate	新译	
520	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Bitbucket username is detected	translate	新译	
521	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Connect your first account	translate	新译	
522	ui	apps/desktop/src/features/settings/AccountsTab.tsx	detected from the token	translate	新译	
523	ui	apps/desktop/src/features/settings/AccountsTab.tsx	enter a username to save without verification	translate	新译	
524	ui	apps/desktop/src/features/settings/AccountsTab.tsx	enter your Atlassian account email so the token can be verified	translate	新译	
525	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Other host	translate	新译	
526	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Paste the token	translate	新译	
527	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Personal access token with "read_repository" + "write_repository" scopes	translate	新译	
528	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Personal access token with the "repo" scope	translate	新译	
529	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Remove account	translate	新译	
530	ui	apps/desktop/src/features/settings/AccountsTab.tsx	The token is deleted from the system keychain. Pushes to this host fall back to your other accounts or the credential helper.	translate	新译	
531	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Token or password used for HTTPS git access	translate	新译	
532	ui	apps/desktop/src/features/settings/AccountsTab.tsx	Used automatically when a remote's host matches — push and pull over HTTPS with no SSH setup. Several accounts per host are fine; one is the default and profiles can pick another.	translate	新译	
533	ui	apps/desktop/src/features/settings/AccountsTab.tsx	username (detected from the token)	translate	新译	
534	ui	apps/desktop/src/features/settings/AccountsTab.tsx	username is required for this provider	translate	新译	
535	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	[ / ]	skip	快捷键键名序列	
536	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	[{suffix}]	skip	快捷键键名序列	
537	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	↑ / ↓	skip	快捷键键名序列	
538	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	+ / − / 0	skip	快捷键键名序列	
539	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	A / C	skip	快捷键键名序列	
540	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	Home / End	skip	快捷键键名序列	
541	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	In use	translate	复用 dict 已有译文（扩展 scope）	dict:website:使用中
542	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	In use here	translate	新译	
543	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	K / P	skip	快捷键键名序列	
544	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	P / N	skip	快捷键键名序列	
545	ui	apps/desktop/src/features/settings/SettingsDialog.tsx	Z / ⇧Z	skip	快捷键键名序列	
546	ui	apps/desktop/src/features/settings/store.ts	AngKor Dark	skip	品牌/产品/主题名（保留英文）	
547	ui	apps/desktop/src/features/settings/store.ts	Angkor Dawn	skip	品牌/产品/主题名（保留英文）	
548	ui	apps/desktop/src/features/settings/store.ts	Angkor Dusk	skip	品牌/产品/主题名（保留英文）	
549	ui	apps/desktop/src/features/settings/store.ts	AngKor Light	skip	品牌/产品/主题名（保留英文）	
550	ui	apps/desktop/src/features/settings/store.ts	Ayu Dark	skip	品牌/产品/主题名（保留英文）	
551	ui	apps/desktop/src/features/settings/store.ts	Ayu Light	skip	品牌/产品/主题名（保留英文）	
552	ui	apps/desktop/src/features/settings/store.ts	Catppuccin Latte	skip	品牌/产品/主题名（保留英文）	
553	ui	apps/desktop/src/features/settings/store.ts	Catppuccin Mocha	skip	品牌/产品/主题名（保留英文）	
554	ui	apps/desktop/src/features/settings/store.ts	GitHub Dark	skip	品牌/产品/主题名（保留英文）	
555	ui	apps/desktop/src/features/settings/store.ts	GitHub Light	skip	品牌/产品/主题名（保留英文）	
556	ui	apps/desktop/src/features/settings/store.ts	One Dark Pro	skip	品牌/产品/主题名（保留英文）	
557	ui	apps/desktop/src/features/settings/store.ts	Temple Gold	skip	品牌/产品/主题名（保留英文）	
558	ui	apps/desktop/src/features/settings/store.ts	Tokyo Night	skip	品牌/产品/主题名（保留英文）	
559	ui	apps/desktop/src/features/settings/store.ts	VS Code Dark+	skip	品牌/产品/主题名（保留英文）	
560	ui	apps/desktop/src/features/settings/store.ts	VS Code Light+	skip	品牌/产品/主题名（保留英文）	
561	ui	apps/desktop/src/features/settings/store.ts	zustand/middleware	skip	路径/标识符/键名/CSS 类	
562	ui	apps/desktop/src/features/sidebar/Sidebar.tsx	folder missing	translate	复用 dict 已有译文（扩展 scope）	dict:ui:文件夹缺失
563	ui	apps/desktop/src/features/sidebar/Sidebar.tsx	New branch	translate	新译	
564	ui	apps/desktop/src/features/sidebar/Sidebar.tsx	New stash	translate	新译	
565	ui	apps/desktop/src/features/sidebar/Sidebar.tsx	New tag	translate	新译	
566	ui	apps/desktop/src/features/sidebar/Sidebar.tsx	Prune worktrees	translate	新译	
567	ui	apps/desktop/src/features/terminal/TerminalPanel.tsx	'JetBrains Mono', monospace	skip	代码片段/模板残留	
568	ui	apps/desktop/src/features/terminal/TerminalPanel.tsx	\b \b	skip	代码片段/模板残留	
569	ui	apps/desktop/src/features/terminal/TerminalPanel.tsx	\r\n$ 	skip	代码片段/模板残留	
570	ui	apps/desktop/src/features/terminal/theme.ts	--foreground	skip	CLI 命令/脚本片段/配置项	
571	ui	apps/desktop/src/features/ui/store.ts	zustand/middleware	skip	路径/标识符/键名/CSS 类	
572	ui	apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx	 : ''}	skip	代码片段/模板残留	
573	ui	apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx	Browse for a parent folder	translate	新译	
574	ui	apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx	Choose a branch	translate	新译	
575	ui	apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx	Choose where to create the worktree	translate	新译	
