# 残留英文候选（researcher 增强扫描，自动生成）
# 列：scope<TAB>source<TAB>verdict<TAB>reason<TAB>hint<TAB>kind<TAB>require_anchor<TAB>sync<TAB>first_loc<TAB>occurrences
rust	git cherry-pick -x failed: {}	skip	command	CLI 命令/脚本片段	rust			apps/desktop/src-tauri/tests/git_engine.rs:711	1
rust	gpg.ssh.allowedSignersFile={}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/tests/git_engine.rs:1533	1
rust	one\nTWO\nthree\nFOUR\nfive\n	skip	ident	裸词（rust/meta/test 默认标识符）	rust			apps/desktop/src-tauri/tests/git_engine.rs:866	1
rust	one\nTWO\nthree\nfour\nfive\n	skip	ident	裸词（rust/meta/test 默认标识符）	rust			apps/desktop/src-tauri/tests/git_engine.rs:908	1
rust	one\ntwo\nthree\nfour\nfive\n	skip	ident	裸词（rust/meta/test 默认标识符）	rust			apps/desktop/src-tauri/tests/git_engine.rs:863	1
rust	{scheme}://{host}/api/v4/user	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/account_check.rs:168	1
test	/pulls/30/requested_reviewers	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:538	1
test	A pull request already exists	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/forge.test.ts:182	1
test	angkorgit-feature-diff-viewer	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	string			tests/unit/worktree.test.ts:6	1
test	const x = 1; /* trailing note	skip	code	选择器/代码片段（测试）	string			tests/unit/highlight.test.ts:38	1
test	expands {branch} and {ticket}	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/commitStyle.test.ts:49	1
test	export enum EnumSponsorType {	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/highlight.test.ts:26	1
test	gitlab scheme fallback safety	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/forge.test.ts:640	1
test	returns the containing folder	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/worktree.test.ts:32	1
ui	!o && setWorktreeMenu(null)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1351	1
ui	${path}/${fileMenu.file.path}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:1073	2
ui	@/features/editor/EditorPanel	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/repository/RepositoryPage.tsx:15	1
ui	bg-primary/10 text-foreground	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/inspector/CommitDetails.tsx:295	2
ui	h-6 shrink-0 px-2 text-[11px]	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/inspector/CommitDetails.tsx:559	3
ui	highlight.js/lib/languages/go	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/shared/highlight.ts:6	1
ui	max-h-[600px] overflow-y-auto	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:1285	1
ui	text-danger hover:text-danger	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:1314	1
ui	void assignProfile(profile)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/components/Toolbar.tsx:166	1
ui	void confirmRemove(account)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/settings/AccountsTab.tsx:451	1
ui	void openRepository(path)} />	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/repository/WelcomePage.tsx:347	1
ui	void removeProfile(profile)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/settings/SettingsDialog.tsx:994	1
ui	whitespace-pre-wrap break-all	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/diff/diffShared.tsx:129	1
website	../components/AiSection.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/pages/index.astro:13	1
website	../components/Questions.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/pages/index.astro:15	1
website	../components/SpecSheet.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/pages/index.astro:12	1
website	Merge branch 'feature/lane-3'	skip	protect	命中保护正则	string			apps/website/src/components/mock/Graph.astro:37	1
website	Merge branch 'feature/lane-4'	skip	protect	命中保护正则	string			apps/website/src/components/mock/Graph.astro:28	1
core	${parsed.message}: ${detail}	skip	code	纯占位符拼接	template			packages/core/src/forge/providers/github.ts:68	1
core	http://${remote.host}/api/v4	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/forge/providers/gitlab.ts:46	1
e2e	${String(name)} spills right	translate	fmt	模板串：${x}/{} 占位符必须原样保留	template		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/e2e/smoke.spec.ts:367	1
e2e	aside div[title*="拖到另一个分支上"]	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/e2e/smoke.spec.ts:252	1
e2e	section[aria-label^="文件差异："]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/e2e/smoke.spec.ts:382	5
rust	/repo/.git/worktrees/wt/HEAD	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/watcher.rs:213	1
rust	/repo/.git/worktrees/x/index	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/watcher.rs:192	1
rust	git verify-commit failed: {}	skip	command	CLI 命令/脚本片段	rust			apps/desktop/src-tauri/tests/git_engine.rs:1544	1
rust	unexpected http status code:	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/src/error.rs:17	1
rust	{remote_name}/{local_branch}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/core/remote.rs:615	1
test	Reviews may not be requested	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/forge.test.ts:546	1
test	[support] fix login redirect	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/commitStyle.test.ts:117	1
test	clips very long instructions	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/aiCapabilities.test.ts:72	1
test	handles insertion at the end	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/wordDiff.test.ts:17	1
test	https://avatars.example/dara	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:39	1
test	https://github.com/cheat2001	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:61	1
test	parses anthropic model lists	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/aiModels.test.ts:29	1
test	refs/heads/feature/worktrees	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:214	1
ui	${parentPath}/${segments[i]}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/sidebar/Sidebar.tsx:86	1
ui	0 0 0 1px hsl(var(--border))	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/graph/GraphRow.tsx:100	1
ui	1px solid hsl(var(--border))	skip	css	Tailwind/CSS 类	string			apps/desktop/src/app/App.tsx:136	1
ui	@/components/FileFilterInput	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:37	2
ui	@/features/ai/AiResultDialog	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:29	2
ui	@/features/commit/draftStore	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/repository/merge.ts:6	1
ui	@/features/graph/CommitGraph	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/repository/RepositoryPage.tsx:12	1
ui	@/features/history/undoStore	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/components/CommandPalette.tsx:42	8
ui	@/features/settings/profiles	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/components/Toolbar.tsx:52	2
ui	@/features/terminal/sessions	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/components/RepoTabs.tsx:7	2
ui	[data-search-current="true"]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/diff/diffSearch.tsx:68	1
ui	[data-search-mark="current"]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/diff/diffSearch.tsx:85	1
ui	absolute left-0 top-0 w-full	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/history/FileHistoryPanel.tsx:57	1
ui	bg-surface-raised text-faint	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/repository/WelcomePage.tsx:256	1
ui	bg-surface-raised text-muted	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/settings/SettingsDialog.tsx:1023	1
ui	git@github.com:user/repo.git	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:placeholder			apps/desktop/src/features/repository/CloneDialog.tsx:71	1
ui	hsl(var(--muted-foreground))	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	ternary			apps/desktop/src/features/graph/GraphRow.tsx:80	1
ui	openConflict(conflicts[0])}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:859	1
ui	openDialog('createBranch')}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/components/Toolbar.tsx:499	2
ui	openDialog('createWorktree',	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/graph/CommitGraph.tsx:683	2
ui	openSubmodule(subMenu.sub)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1225	1
ui	overflow-hidden rounded-full	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/graph/GraphRow.tsx:95	1
ui	setOpenAfter(v === true)} />	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx:249	1
ui	text-muted hover:text-danger	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:905	2
ui	void applyProfile(profile)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/settings/SettingsDialog.tsx:980	2
ui	void switchTo(recent.path)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/components/Toolbar.tsx:131	1
website	-o ~/Downloads/AngKorGit.dmg	skip	protect	命中保护正则	tmpl-seg			apps/website/src/components/Install.astro:56	1
website	<path d="M20 6 9 17l-5-5" />	skip	code	SVG/图标数据	string			apps/website/src/components/TerminalBlock.astro:97	1
website	hsl(var(${laneColor[lane]}))	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/website/src/components/HeroGraph.astro:62	1
core	${baseUrl}/chat/completions	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/ai/providers.ts:50	1
core	./forge/providers/bitbucket	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:23	1
core	refs/pull/${pr.number}/head	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/forge/shared.ts:63	1
e2e	${String(name)} spills left	translate	fmt	模板串：${x}/{} 占位符必须原样保留	template		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/e2e/smoke.spec.ts:370	1
e2e	<span class="hljs-comment">	skip	code	SVG/图标数据	string			tests/e2e/smoke.spec.ts:506	1
e2e	[data-panel-id="inspector"]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/e2e/smoke.spec.ts:534	1
e2e	section[aria-label*=" 的历史"]	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/e2e/smoke.spec.ts:757	1
rust	/Users/tester/.ssh/work_key	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/remote.rs:755	1
rust	/repo/.git/worktrees/x/HEAD	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/watcher.rs:180	1
rust	angkorgit-ai-test-prompt-{}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/ai_cli.rs:415	1
rust	angkorgit-ai-{}-{nanos}.txt	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/ai_cli.rs:284	1
rust	application/vnd.github+json	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/account_check.rs:100	2
rust	fast-forward merge {branch}	translate	fmt	模板串：${x}/{} 占位符必须原样保留	rust-fmt			apps/desktop/src-tauri/src/core/branch.rs:219	1
rust	https://api.github.com/user	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/account_check.rs:98	1
rust	key::ssh-rsa AAAAB3Nza test	skip	protect	命中保护正则	rust			apps/desktop/src-tauri/src/core/sign.rs:347	1
rust	test@angkorgit.dev {pubkey}	skip	protect	命中保护正则	rust-fmt			apps/desktop/src-tauri/tests/git_engine.rs:1529	1
rust	{remote_name}/{branch_name}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/core/remote.rs:501	1
test	<span class="hljs-comment">	skip	code	SVG/图标数据	string			tests/unit/highlight.test.ts:52	1
test	const a = 1; /* trailing */	skip	code	选择器/代码片段（测试）	string			tests/unit/highlight.test.ts:46	1
test	https://github.com/o/r.git/	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/pullRequestUrl.test.ts:60	1
test	line 1\ntheirs line\nline 2	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/conflicts.test.ts:50	1
test	listAiModels request shapes	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/aiModels.test.ts:55	1
test	refs/heads/fix//weird name!	skip	css	Tailwind/CSS 类	string			tests/unit/worktree.test.ts:10	1
ui	!o && setBranchMenu(null)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1489	1
ui	!o && setDropAction(null)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1590	1
ui	!o && setEditRemote(null)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1442	1
ui	!o && setRemoteMenu(null)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1398	1
ui	${path}/${subMenu.sub.path}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/sidebar/Sidebar.tsx:1239	1
ui	'JetBrains Mono', monospace	translate	new	待译	string			apps/desktop/src/features/terminal/TerminalPanel.tsx:19	1
ui	<span class="hljs-comment">	skip	code	SVG/图标数据	string			apps/desktop/src/shared/highlight.ts:132	1
ui	@/components/CommandPalette	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/repository/RepositoryPage.tsx:22	1
ui	@/features/diff/DiffMinimap	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/history/FileHistoryPanel.tsx:26	1
ui	@/features/diff/VirtualDiff	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/history/FileHistoryPanel.tsx:29	1
ui	@/features/repository/merge	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/components/CommandPalette.tsx:38	3
ui	@/features/repository/store	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/app/App.tsx:15	23
ui	absolute left-0 flex w-full	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/diff/VirtualDiff.tsx:356	1
ui	application/vnd.github+json	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/settings/AccountsTab.tsx:147	1
ui	cursor-default text-primary	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/sidebar/Sidebar.tsx:548	1
ui	flex items-start gap-2 px-2	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/conflicts/ConflictResolver.tsx:1378	1
ui	font-mono text-xs leading-5	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/diff/diffShared.tsx:128	1
ui	hsl(var(--surface-overlay))	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/app/App.tsx:135	1
ui	https://api.github.com/user	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/settings/AccountsTab.tsx:143	1
ui	openDialog('createStash')}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/components/Toolbar.tsx:509	3
ui	setCheckout(v === true)} />	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/repository/RepoDialogs.tsx:173	1
ui	translateX(${-x.current}px)	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:transform			apps/desktop/src/features/diff/VirtualDiff.tsx:282	1
ui	translateY(${item.start}px)	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/diff/VirtualDiff.tsx:359	10
ui	void makeDefault(account)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/settings/AccountsTab.tsx:443	1
website	../components/Install.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/pages/index.astro:14	1
website	<path d="M20 6 9 17l-5-5"/>	skip	code	SVG/图标数据	string			apps/website/src/components/mock/icons.ts:28	1
website	application/vnd.github+json	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/lib/site.ts:6	1
core	${bases[index + 1]}${path}	skip	code	纯占位符拼接	template			packages/core/src/forge/providers/gitlab.ts:58	1
meta	@fontsource-variable/inter	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:17	1
meta	@fontsource/jetbrains-mono	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:18	1
meta	@tauri-apps/plugin-process	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:23	1
meta	@tauri-apps/plugin-updater	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:24	1
meta	tsc --noEmit && vite build	verify	protect-mixed	含受保护片段（URL/哈希/路径/版本），译时须原样保留	json			apps/desktop/package.json:9	1
rust	(cherry picked from commit	skip	gitraw	git 原始输出/消息模板	rust			apps/desktop/src-tauri/src/core/branch.rs:477	1
rust	/Users/tester/.ssh/key_{n}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/core/remote.rs:820	1
rust	/repo/.git/refs/heads/main	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/watcher.rs:144	2
rust	cat > /dev/null\necho pong	skip	command	CLI 命令/脚本片段	rust			apps/desktop/src-tauri/src/ai_cli.rs:380	1
rust	https://github.com/a/b.git	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/accounts.rs:435	1
rust	ssh-ed25519 AAAAC3Nza test	skip	protect	命中保护正则	rust			apps/desktop/src-tauri/src/core/sign.rs:346	1
test	/repos/cheat2001/angkorgit	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:189	1
test	Another open merge request	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/forge.test.ts:295	1
test	List, create and remove.\n	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/commitMessage.test.ts:8	1
test	Project review conventions	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/aiCapabilities.test.ts:43	1
test	buildStagedReviewSignature	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/reviewSignature.test.ts:10	1
test	git@github.com:me/test.git	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:425	1
test	https://github.com/o/r.git	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/pullRequestUrl.test.ts:68	1
test	includes only staged files	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/reviewSignature.test.ts:11	1
test	refs/merge-requests/7/head	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:318	1
ui	!o && setStashMenu(null)}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:1314	1
ui	${c.shortOid} ${c.summary}	skip	code	纯占位符拼接	template			apps/desktop/src/features/forge/CreatePrDialog.tsx:200	1
ui	${remoteName ?? 'origin'}/	translate	new	待译	attr:remotePrefix			apps/desktop/src/features/forge/CreatePrDialog.tsx:82	1
ui	@/components/ErrorBoundary	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/app/App.tsx:9	1
ui	@/components/profilePrompt	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/app/App.tsx:8	2
ui	@/features/diff/DiffViewer	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/history/FileHistoryPanel.tsx:25	1
ui	@/features/diff/diffSearch	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/history/FileHistoryPanel.tsx:27	1
ui	@/features/sidebar/Sidebar	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/components/CommandPalette.tsx:40	2
ui	@fontsource-variable/inter	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/main.tsx:3	1
ui	@tauri-apps/plugin-process	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/updater/check.ts:29	1
ui	@tauri-apps/plugin-updater	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/updater/check.ts:10	1
ui	@xterm/xterm/css/xterm.css	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/terminal/TerminalPanel.tsx:6	1
ui	Pushed to ${remote} (demo)	translate	fmt	模板串：${x}/{} 占位符必须原样保留	template			apps/desktop/src/core/ipc.ts:397	1
ui	absolute right-1.5 top-1.5	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/forge/CreatePrDialog.tsx:308	1
ui	bg-primary/10 text-primary	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/repository/WelcomePage.tsx:256	1
ui	bg-primary/15 text-primary	skip	css	Tailwind/CSS 类	ternary			apps/desktop/src/features/settings/SettingsDialog.tsx:357	2
ui	checkoutRef(refMenu.ref)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/graph/CommitGraph.tsx:606	1
ui	hover:bg-surface-raised/60	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/conflicts/ConflictResolver.tsx:791	2
ui	hsl(var(--primary) / 0.55)	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/diff/DiffMinimap.tsx:77	1
ui	relative border-x border-t	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/conflicts/ConflictResolver.tsx:978	1
ui	size-3 shrink-0 text-faint	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/sidebar/Sidebar.tsx:666	1
ui	window.location.reload()}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/components/ErrorBoundary.tsx:47	1
ui	· ${assignedProfile.label}	skip	code	纯占位符拼接	template			apps/desktop/src/components/Toolbar.tsx:117	1
website	../components/Footer.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/layouts/DocsLayout.astro:3	3
website	../components/Header.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/layouts/DocsLayout.astro:2	3
website	../components/Splash.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/layouts/Base.astro:2	1
website	来自 GitHub releases 的签名验证更新	translate	new	待译	string			apps/website/src/components/SpecSheet.astro:63	1
core	/repositories/${repoPath}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/forge/providers/bitbucket.ts:84	1
core	https://api.anthropic.com	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/ai/models.ts:71	3
core	https://api.openai.com/v1	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	ternary			packages/core/src/ai/models.ts:60	3
e2e	[data-panel-id="sidebar"]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/e2e/smoke.spec.ts:535	1
meta	@tauri-apps/plugin-dialog	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:21	1
meta	@tauri-apps/plugin-opener	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:22	1
rust	/Users/tester/.ssh/id_rsa	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/remote.rs:784	3
rust	angkorgit-ai-test-slow-{}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/ai_cli.rs:435	1
rust	angkorgit-sign-test-{}-{}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/sign.rs:273	1
rust	branch refs/heads/feature	skip	css	Tailwind/CSS 类	rust			apps/desktop/src-tauri/tests/git_engine.rs:2099	1
rust	command -v {name} || true	translate	fmt	模板串：${x}/{} 占位符必须原样保留	rust-fmt			apps/desktop/src-tauri/src/ai_cli.rs:196	1
rust	printf from-file > \"$2\"	skip	command	CLI 命令/脚本片段	rust			apps/desktop/src-tauri/src/ai_cli.rs:399	1
rust	refs/heads/{local_branch}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/core/remote.rs:594	2
test	/Users/me/code/angkorgit/	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/worktree.test.ts:34	1
test	This project uses spaces.	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/aiCapabilities.test.ts:51	2
test	line 1\nours line\nline 2	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/conflicts.test.ts:47	1
test	models/text-embedding-004	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/aiModels.test.ts:38	1
test	round-trips through split	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/commitMessage.test.ts:39	1
test	src/data/palette-seed.sql	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	string			tests/unit/fileFilter.test.ts:8	1
